ID	xref	prefLabel
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220678		ventricular zone of r3A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220680		mantle zone of r3A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220682		periventricular stratum of r3Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220684		intermediate stratum of r3Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220686		superficial stratum of r3Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220688		periventricular stratum of r3Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220690		intermediate stratum of r3Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220692		superficial stratum of r3Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220694		periventricular stratum of r3Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220696		intermediate stratum of r3Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220698		superficial stratum of r3Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220700		periventricular stratum of r3Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220702		intermediate stratum of r3Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220704		superficial stratum of r3Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220706		ventricular zone of r3B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220708		mantle zone of r3B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220710		ventricular zone of r4A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220712		mantle zone of r4A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220714		periventricular stratum of r4Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220716		intermediate stratum of r4Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220718		superficial stratum of r4Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220720		periventricular stratum of r4Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220722		intermediate stratum of r4Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220724		superficial stratum of r4Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220726		periventricular stratum of r4Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220728		intermediate stratum of r4Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220730		superficial stratum of r4Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220732		periventricular stratum of r4Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220734		intermediate stratum of r4Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220736		superficial stratum of r4Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220738		ventricular zone of r4B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220740		mantle zone of r4B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220742		ventricular zone of r5A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220744		mantle zone of r5A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220746		periventricular stratum of r5Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220748		intermediate stratum of r5Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220750		superficial stratum of r5Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220752		periventricular stratum of r5Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220754		intermediate stratum of r5Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220756		superficial stratum of r5Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220758		periventricular stratum of r5Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220760		intermediate stratum of r5Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220762		superficial stratum of r5Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220764		periventricular stratum of r5Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220766		intermediate stratum of r5Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220768		superficial stratum of r5Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220770		ventricular zone of r5B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220772		mantle zone of r5B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220774		ventricular zone of r6A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220776		mantle zone of r6A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220778		periventricular stratum of r6Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220780		intermediate stratum of r6Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220782		superficial stratum of r6Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220784		periventricular stratum of r6Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220786		intermediate stratum of r6Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220788		superficial stratum of r6Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220790		periventricular stratum of r6Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220792		intermediate stratum of r6Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220794		superficial stratum of r6Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220796		periventricular stratum of r6Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220798		intermediate stratum of r6Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220800		superficial stratum of r6Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220802		ventricular zone of r6B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220804		mantle zone of r6B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220806		ventricular zone of r7A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220808		mantle zone of r7A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220810		periventricular stratum of r7Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220812		intermediate stratum of r7Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220814		superficial stratum of r7Co
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220816		periventricular stratum of r7Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220818		intermediate stratum of r7Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220820		superficial stratum of r7Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220822		periventricular stratum of r7Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220824		intermediate stratum of r7Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220826		superficial stratum of r7Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220828		periventricular stratum of r7Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220830		intermediate stratum of r7Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220832		superficial stratum of r7Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220834		ventricular zone of r7B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220836		mantle zone of r7B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220838		ventricular zone of r8A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220840		mantle zone of r8A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220842		periventricular stratum of r8Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220844		intermediate stratum of r8Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220846		superficial stratum of r8Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220848		periventricular stratum of r8Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220850		intermediate stratum of r8Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220852		superficial stratum of r8Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220854		periventricular stratum of r8Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220856		intermediate stratum of r8Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220858		superficial stratum of r8Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220860		ventricular zone of r8B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220862		mantle zone of r8B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220864		ventricular zone of r9A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220866		mantle zone of r9A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220868		periventricular stratum of r9Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220870		intermediate stratum of r9Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220872		superficial stratum of r9Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220874		periventricular stratum of r9Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220876		intermediate stratum of r9Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220878		superficial stratum of r9Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220880		periventricular stratum of r9Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220882		intermediate stratum of r9Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220884		superficial stratum of r9Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220886		ventricular zone of r9B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220888		mantle zone of r9B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220890		ventricular zone of r10A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220892		mantle zone of r10A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220894		periventricular stratum of r10Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220896		intermediate stratum of r10Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220898		superficial stratum of r10Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220900		periventricular stratum of r10Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220902		intermediate stratum of r10Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220904		superficial stratum of r10Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220906		periventricular stratum of r10Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220908		intermediate stratum of r10Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220910		superficial stratum of r10Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220912		ventricular zone of r10B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220914		mantle zone of r10B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220916		ventricular zone of r11A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220918		mantle zone of r11A
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220920		periventricular stratum of r11Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220922		intermediate stratum of r11Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220924		superficial stratum of r11Ve
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220926		periventricular stratum of r11Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220928		intermediate stratum of r11Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220930		superficial stratum of r11Tr
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220932		periventricular stratum of r11Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220934		intermediate stratum of r11Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220936		superficial stratum of r11Lim
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220938		ventricular zone of r11B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220940		mantle zone of r11B
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220942		ventricular zone of SpA
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220944		mantle zone of SpA
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220946		ventricular zone of SpB
https://purl.brain-bican.org/ontology/dmbao/DMBA_111220948		mantle zone of SpB
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892265		fasciola cinerea
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892267		ventricular zone of the Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892269		mantle zone of the Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892271		periventricular stratum of the Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892273		intermediate stratum of the Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892275		superficial stratum of the Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892277		pyramidal layer of Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892279		molecular layer of Fc
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892281		intermediate nucleus of the inferior colliculus
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892283		m1 part of parabrachialis pigmentosus
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892285		ventricular zone of m2R
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892287		mantle zone of m2R
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892289		periventricular stratum of m2R
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892291		intermediate stratum of m2R
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892293		superficial stratum of m2R
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892295		ventral paracommissural tectal nucleus, m2 part
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892297		dorsal paracommissural tectal nucleus, m2 part
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892299		ventricular zone of m2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892301		mantle zone of m2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892303		periventricular stratum of m2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892305		intermediate stratum of m2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892307		superficial stratum of m2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892309		periventricular stratum of isADL
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892311		intermediate stratum of isADL
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892313		superficial stratum of isADL
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892315		lateral wings of the dorsal raphe nucleus
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892317		periventricular stratum of isF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892319		intermediate stratum of isF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892321		superficial stratum of isF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892323		ventricular zone of r1F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892325		mantle zone of r1F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892327		periventricular stratum of r1F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892329		intermediate stratum of r1F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892331		superficial stratum of r1F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892333		ventricular zone of r2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892335		mantle zone of r2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892337		periventricular stratum of r2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892339		intermediate stratum of r2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892341		superficial stratum of r2F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892343		ventricular zone of r3F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892345		mantle zone of r3F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892347		periventricular stratum of r3F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892349		intermediate stratum of r3F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892351		superficial stratum of r3F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892353		ventricular zone of r4F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892355		mantle zone of r4F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892357		periventricular stratum of r4F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892359		intermediate stratum of r4F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892361		superficial stratum of r4F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892363		ventricular zone of r5F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892365		mantle zone of r5F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892367		periventricular stratum of r5F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892369		intermediate stratum of r5F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892371		superficial stratum of r5F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892373		ventricular zone of r6F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892375		mantle zone of r6F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892377		periventricular stratum of r6F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892379		intermediate stratum of r6F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892381		superficial stratum of r6F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892383		ventricular zone of r7F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892385		mantle zone of r7F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892387		periventricular stratum of r7F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892389		intermediate stratum of r7F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892391		superficial stratum of r7F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892393		r8 liminar central gray
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892395		ventricular zone of r8F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892397		mantle zone of r8F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892399		periventricular stratum of r8F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892401		intermediate stratum of r8F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892403		superficial stratum of r8F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892405		r9 liminar central gray
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892407		ventricular zone of r9F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892409		mantle zone of r9F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892411		periventricular stratum of r9F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892413		intermediate stratum of r9F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892415		superficial stratum of r9F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892417		r10 liminar central gray
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892419		ventricular zone of r10F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892421		mantle zone of r10F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892423		periventricular stratum of r10F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892425		intermediate stratum of r10F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892427		superficial stratum of r10F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892429		ventricular zone of r11F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892431		mantle zone of r11F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892433		periventricular stratum of r11F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892435		intermediate stratum of r11F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892437		superficial stratum of r11F
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892439		ventricular zone of SpF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892441		mantle zone of SpF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892443		periventricular stratum of SpF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892445		intermediate stratum of SpF
https://purl.brain-bican.org/ontology/dmbao/DMBA_112892447		superficial stratum of SpF
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403703		periventricular stratum of m1R
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403707		intermediate stratum of m1R
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403711		superficial stratum of m1R
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403715		mantle zone of isR
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403719		periventricular stratum of isR
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403723		intermediate stratum of isR
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403727		superficial stratum of isR
https://purl.brain-bican.org/ontology/dmbao/DMBA_114403731		r11 part of nucleus of Roller
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372424		r1 part of vestibular nucleus Y
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372428		r1 part of basolateral intermediate zone
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372436		r1 part of BI intermediate zone
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372440		r1 part of lateral pontine nuclei
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372444		median part of IPR
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372448		median part of IPC
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372452		r2 part of vestibular nucleus Y
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372456		r2 part of basolateral intermediate zone
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372464		r2 part of lateral pontine nuclei
https://purl.brain-bican.org/ontology/dmbao/DMBA_124372468		r3 part of basolateral intermediate zone
https://purl.brain-bican.org/ontology/dmbao/DMBA_126531028		median part of IPPr
https://purl.brain-bican.org/ontology/dmbao/DMBA_126651558		ventricles, neural plate
https://purl.brain-bican.org/ontology/dmbao/DMBA_126651562		ventricles, forebrain
